AAPB Unique Identifier (GUID),Type,Value,Timecode IN,Timecode OUT,File Duration,SonyCi ID,Filename
cpb-aacip/15-zg6g15tq1k,Significant speaker voice,"Buckley, William F.",1295,1383,5457.712000,ea9088ef780f4c489bd3383e2265c75f,cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264.mp4
cpb-aacip/15-zg6g15tq1k,Significant speaker voice,"Steinem, Gloria",1385,1416,5457.712000,ea9088ef780f4c489bd3383e2265c75f,cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264.mp4
cpb-aacip/15-zg6g15tq1k,Significant speaker voice,"Steinem, Gloria",3217,3300,5457.712000,ea9088ef780f4c489bd3383e2265c75f,cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264.mp4
cpb-aacip/15-zg6g15tq1k,Significant speaker voice,"Steinem, Gloria",3317,3441,5457.712000,ea9088ef780f4c489bd3383e2265c75f,cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264.mp4
cpb-aacip/15-zg6g15tq1k,Significant speaker voice,"Steinem, Gloria",4045,4152,5457.712000,ea9088ef780f4c489bd3383e2265c75f,cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264.mp4
cpb-aacip/15-fj29882s0v,Significant speaker voice,"Steinem, Gloria",1696,1837,4972.507000,8ab200cb3c404b6ea4909bdf5d28dd35,cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264.mp4
cpb-aacip/15-fj29882s0v,Significant speaker voice,"Steinem, Gloria",2212,2376,4972.507000,8ab200cb3c404b6ea4909bdf5d28dd35,cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264.mp4
cpb-aacip/15-fj29882s0v,Significant speaker voice,"Steinem, Gloria",2734,2817,4972.507000,8ab200cb3c404b6ea4909bdf5d28dd35,cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264.mp4
cpb-aacip/15-fj29882s0v,Significant speaker voice,"Steinem, Gloria",3561,3669,4972.507000,8ab200cb3c404b6ea4909bdf5d28dd35,cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264.mp4
cpb-aacip/15-pv6b27q14s,Significant speaker voice,"Buckley, William F.",658,801,4977.593000,53bfd3c20df6409ba49fbd03beea90c5,cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264.mp4
cpb-aacip/15-pv6b27q14s,Significant speaker voice,"Buckley, William F.",808,900,4977.593000,53bfd3c20df6409ba49fbd03beea90c5,cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264.mp4
cpb-aacip/15-pv6b27q14s,Significant speaker voice,"Steinem, Gloria",1698,1839,4977.593000,53bfd3c20df6409ba49fbd03beea90c5,cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264.mp4
cpb-aacip/15-pv6b27q14s,Significant speaker voice,"Steinem, Gloria",2214,2378,4977.593000,53bfd3c20df6409ba49fbd03beea90c5,cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264.mp4
cpb-aacip/15-pv6b27q14s,Significant speaker voice,"Steinem, Gloria",4270,4352,4977.593000,53bfd3c20df6409ba49fbd03beea90c5,cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264.mp4
cpb-aacip/15-ww76t0h85r,Significant speaker voice,"Buckley, William F.",658,801,4972.507000,38d44c11ce484db988730ff5ba9da3ad,cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264.mp4
cpb-aacip/15-ww76t0h85r,Significant speaker voice,"Buckley, William F.",807,899,4972.507000,38d44c11ce484db988730ff5ba9da3ad,cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264.mp4
cpb-aacip/15-ww76t0h85r,Significant speaker voice,"Steinem, Gloria",1191,1340,4972.507000,38d44c11ce484db988730ff5ba9da3ad,cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264.mp4
cpb-aacip/15-ww76t0h85r,Significant speaker voice,"Steinem, Gloria",1696,1837,4972.507000,38d44c11ce484db988730ff5ba9da3ad,cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264.mp4
cpb-aacip/15-ww76t0h85r,Significant speaker voice,"Steinem, Gloria",2212,2376,4972.507000,38d44c11ce484db988730ff5ba9da3ad,cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264.mp4
cpb-aacip/80-36tx9pfz,Significant speaker voice,"Steinem, Gloria",3854,3888,7058.088979,eb56421bc1964a20b5a4dc6115ef52ad,cpb-aacip-80-36tx9pfz.mp3
cpb-aacip/80-36tx9pfz,Significant speaker voice,"Steinem, Gloria",3895,3947,7058.088979,eb56421bc1964a20b5a4dc6115ef52ad,cpb-aacip-80-36tx9pfz.mp3
cpb-aacip/80-36tx9pfz,Significant speaker voice,"Steinem, Gloria",3968,3998,7058.088979,eb56421bc1964a20b5a4dc6115ef52ad,cpb-aacip-80-36tx9pfz.mp3
cpb-aacip/80-36tx9pfz,Significant speaker voice,"Steinem, Gloria",4039,4131,7058.088979,eb56421bc1964a20b5a4dc6115ef52ad,cpb-aacip-80-36tx9pfz.mp3
cpb-aacip/83-70msbrw8,Significant speaker voice,"Steinem, Gloria",1703,1735,3422.365896,e8a836d9d0ff4e678e360f0a25386a59,cpb-aacip-83-70msbrw8.h264.mp4
cpb-aacip/83-70msbrw8,Significant speaker voice,"Steinem, Gloria",3172,3197,3422.365896,e8a836d9d0ff4e678e360f0a25386a59,cpb-aacip-83-70msbrw8.h264.mp4
cpb-aacip/41-86b2rmc8,Significant speaker voice,"Lehrer, Jim",98,137,1710.661000,d905590570694625ae95ac72777a8f27,cpb-aacip-41-86b2rmc8.h264.mp4
cpb-aacip/41-86b2rmc8,Significant speaker voice,"Lehrer, Jim",144,214,1710.661000,d905590570694625ae95ac72777a8f27,cpb-aacip-41-86b2rmc8.h264.mp4
cpb-aacip/41-86b2rmc8,Significant speaker voice,"Lehrer, Jim",229,367,1710.661000,d905590570694625ae95ac72777a8f27,cpb-aacip-41-86b2rmc8.h264.mp4
cpb-aacip/41-86b2rmc8,Significant speaker voice,"Lehrer, Jim",413,542,1710.661000,d905590570694625ae95ac72777a8f27,cpb-aacip-41-86b2rmc8.h264.mp4
cpb-aacip/55-st7dr2ps90,Significant speaker voice,"Lehrer, Jim",3729,3852,5357.123000,491855203415404a9ecbf805b746acc5,cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264.mp4
cpb-aacip/55-st7dr2ps90,Significant speaker voice,"Lehrer, Jim",3876,3944,5357.123000,491855203415404a9ecbf805b746acc5,cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264.mp4
cpb-aacip/55-st7dr2ps90,Significant speaker voice,"Lehrer, Jim",3947,3993,5357.123000,491855203415404a9ecbf805b746acc5,cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264.mp4
cpb-aacip/55-st7dr2ps90,Significant speaker voice,"Lehrer, Jim",4005,4043,5357.123000,491855203415404a9ecbf805b746acc5,cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264.mp4
cpb-aacip/398-75r7t1v7,Significant speaker voice,"Lehrer, Jim",29,54,1823.440000,7e6c55e176cc4c1e81c6eb80033aed0f,cpb-aacip-398-75r7t1v7.h264.mp4
cpb-aacip/398-75r7t1v7,Significant speaker voice,"Lehrer, Jim",97,113,1823.440000,7e6c55e176cc4c1e81c6eb80033aed0f,cpb-aacip-398-75r7t1v7.h264.mp4
cpb-aacip/398-75r7t1v7,Significant speaker voice,"Lehrer, Jim",137,233,1823.440000,7e6c55e176cc4c1e81c6eb80033aed0f,cpb-aacip-398-75r7t1v7.h264.mp4
cpb-aacip/398-75r7t1v7,Significant speaker voice,"Lehrer, Jim",253,296,1823.440000,7e6c55e176cc4c1e81c6eb80033aed0f,cpb-aacip-398-75r7t1v7.h264.mp4
cpb-aacip/120-79v15r9p,Significant speaker voice,"Lehrer, Jim",1120,1160,1763.440000,2cad2c890a6f4786a197e417d35abf34,cpb-aacip-120-79v15r9p.h264.mp4
cpb-aacip/120-79v15r9p,Significant speaker voice,"Lehrer, Jim",1175,1271,1763.440000,2cad2c890a6f4786a197e417d35abf34,cpb-aacip-120-79v15r9p.h264.mp4
cpb-aacip/15-9nv9998s,Significant speaker voice,"Lehrer, Jim",21,128,3561.384000,13e862e39b6f46fcb1b1753807c4d46d,cpb-aacip-15-9nv9998s__317435_.h264.mp4
cpb-aacip/15-9nv9998s,Significant speaker voice,"Lehrer, Jim",625,639,3561.384000,13e862e39b6f46fcb1b1753807c4d46d,cpb-aacip-15-9nv9998s__317435_.h264.mp4
cpb-aacip/15-9nv9998s,Significant speaker voice,"Lehrer, Jim",1849,1865,3561.384000,13e862e39b6f46fcb1b1753807c4d46d,cpb-aacip-15-9nv9998s__317435_.h264.mp4
cpb-aacip/15-9nv9998s,Significant speaker voice,"Lehrer, Jim",3051,3065,3561.384000,13e862e39b6f46fcb1b1753807c4d46d,cpb-aacip-15-9nv9998s__317435_.h264.mp4
cpb-aacip/153-439zw9pj,Significant speaker voice,"Lehrer, Jim",14,21,940.152744,c06e7f593a08490aaf3eb13edc4f8f43,cpb-aacip-153-439zw9pj.h264.mp4
cpb-aacip/153-439zw9pj,Significant speaker voice,"Lehrer, Jim",852,874,940.152744,c06e7f593a08490aaf3eb13edc4f8f43,cpb-aacip-153-439zw9pj.h264.mp4
cpb-aacip/55-6663zqm7,Significant speaker voice,"Bush, George W.",977,988,1647.340000,6263a7a337644d3896958f98f55da309,cpb-aacip-55-6663zqm7.h264.mp4
cpb-aacip/398-300zpj2m,Significant speaker voice,"Lehrer, Jim",284,294,2345.053000,9516327008d04754b8c8c768426c2273,cpb-aacip-398-300zpj2m.h264.mp4
cpb-aacip/398-300zpj2m,Significant speaker voice,"Lehrer, Jim",301,308,2345.053000,9516327008d04754b8c8c768426c2273,cpb-aacip-398-300zpj2m.h264.mp4
cpb-aacip/398-300zpj2m,Significant speaker voice,"Lehrer, Jim",1424,1438,2345.053000,9516327008d04754b8c8c768426c2273,cpb-aacip-398-300zpj2m.h264.mp4
cpb-aacip/398-300zpj2m,Significant speaker voice,"Lehrer, Jim",2178,2186,2345.053000,9516327008d04754b8c8c768426c2273,cpb-aacip-398-300zpj2m.h264.mp4
cpb-aacip/398-300zpj2m,Significant speaker voice,"Lehrer, Jim",2193,2228,2345.053000,9516327008d04754b8c8c768426c2273,cpb-aacip-398-300zpj2m.h264.mp4
cpb-aacip/55-ks6j09wj3g,Significant speaker voice,"Clinton, Bill",1479,1501,2902.262132,4a2db831cdff44e090eee721bc87cbba,cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264.mp4
cpb-aacip/55-ks6j09wj3g,Significant speaker voice,"Clinton, Bill",1748,1757,2902.262132,4a2db831cdff44e090eee721bc87cbba,cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264.mp4
cpb-aacip/55-ks6j09wj3g,Significant speaker voice,"Clinton, Bill",1835,1848,2902.262132,4a2db831cdff44e090eee721bc87cbba,cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264.mp4
cpb-aacip/55-ks6j09wj3g,Significant speaker voice,"Clinton, Bill",1951,1973,2902.262132,4a2db831cdff44e090eee721bc87cbba,cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264.mp4
cpb-aacip/75-601zcz3g,Significant speaker voice,"Reagan, Ronald",1861,1888,3535.098776,51bb526718cb4432822ead397f70a6f7,cpb-aacip-75-601zcz3g.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1158,1162,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1167,1177,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1187,1193,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1203,1210,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1216,1219,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1223,1225,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1235,1239,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",1265,1270,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",2050,2068,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-86b2rtf3,Significant speaker voice,"Child, Julia",2079,2086,3575.409000,8ff724daf1d94a18a96d808ae1ae7b39,cpb-aacip-15-86b2rtf3.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Child, Julia",87,172,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Child, Julia",191,202,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Child, Julia",227,242,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Child, Julia",311,324,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Johnson, Lyndon",354,380,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Child, Julia",381,394,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/15-44bp03nd,Significant speaker voice,"Johnson, Lyndon",2356,2403,3517.708000,735562567fb94f039b0552ab4b956034,cpb-aacip-15-44bp03nd.h264.mp4
cpb-aacip/394-67wm3k50,Significant speaker voice,"Child, Julia",109,215,1658.021000,9399205bc93f401eb482ee6183e9af6d,cpb-aacip-394-67wm3k50.h264.mp4
cpb-aacip/394-67wm3k50,Significant speaker voice,"Pepin, Jacques",219,765,1658.021000,9399205bc93f401eb482ee6183e9af6d,cpb-aacip-394-67wm3k50.h264.mp4
cpb-aacip/394-67wm3k50,Significant speaker voice,"Child, Julia",766,883,1658.021000,9399205bc93f401eb482ee6183e9af6d,cpb-aacip-394-67wm3k50.h264.mp4
cpb-aacip/394-67wm3k50,Significant speaker voice,"Pepin, Jacques",884,1500,1658.021000,9399205bc93f401eb482ee6183e9af6d,cpb-aacip-394-67wm3k50.h264.mp4
cpb-aacip/394-67wm3k50,Significant speaker voice,"Child, Julia",1511,1538,1658.021000,9399205bc93f401eb482ee6183e9af6d,cpb-aacip-394-67wm3k50.h264.mp4
cpb-aacip/394-322bvx3h,Significant speaker voice,"Child, Julia",108,187,1657.046000,dd76184fc0694e04848c09fab62fbe23,cpb-aacip-394-322bvx3h.h264.mp4
cpb-aacip/394-322bvx3h,Significant speaker voice,"Child, Julia",910,935,1657.046000,dd76184fc0694e04848c09fab62fbe23,cpb-aacip-394-322bvx3h.h264.mp4
cpb-aacip/394-322bvx3h,Significant speaker voice,"Child, Julia",1488,1511,1657.046000,dd76184fc0694e04848c09fab62fbe23,cpb-aacip-394-322bvx3h.h264.mp4
cpb-aacip/55-6t0gt5fp9d,Significant speaker voice,"Child, Julia",1980,1992,5347.254000,7035d8d0123c4f348e5b59755689014c,cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264.mp4
cpb-aacip/55-6t0gt5fp9d,Significant speaker voice,"Child, Julia",1995,2004,5347.254000,7035d8d0123c4f348e5b59755689014c,cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264.mp4
cpb-aacip/55-6t0gt5fp9d,Significant speaker voice,"Child, Julia",2026,2059,5347.254000,7035d8d0123c4f348e5b59755689014c,cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264.mp4
cpb-aacip/55-6t0gt5fp9d,Significant speaker voice,"Child, Julia",2101,2127,5347.254000,7035d8d0123c4f348e5b59755689014c,cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264.mp4
cpb-aacip/55-6t0gt5fp9d,Significant speaker voice,"Child, Julia",2166,2181,5347.254000,7035d8d0123c4f348e5b59755689014c,cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264.mp4
cpb-aacip/15-89r22r9s,Significant speaker voice,"Child, Julia",206,218,893.574000,38d44da368a34a7cb4458c8dc147614c,cpb-aacip-15-89r22r9s.h264.mp4
cpb-aacip/15-89r22r9s,Significant speaker voice,"Child, Julia",220,234,893.574000,38d44da368a34a7cb4458c8dc147614c,cpb-aacip-15-89r22r9s.h264.mp4
cpb-aacip/15-89r22r9s,Significant speaker voice,"Child, Julia",344,361,893.574000,38d44da368a34a7cb4458c8dc147614c,cpb-aacip-15-89r22r9s.h264.mp4
cpb-aacip/15-89r22r9s,Significant speaker voice,"Child, Julia",369,412,893.574000,38d44da368a34a7cb4458c8dc147614c,cpb-aacip-15-89r22r9s.h264.mp4
cpb-aacip/394-848pkcmh,Significant speaker voice,"Child, Julia",64,85,1647.387000,7b11caf4e288412fa14a8c4bd341e26c,cpb-aacip-394-848pkcmh.h264.mp4
cpb-aacip/394-848pkcmh,Significant speaker voice,"Child, Julia",121,129,1647.387000,7b11caf4e288412fa14a8c4bd341e26c,cpb-aacip-394-848pkcmh.h264.mp4
cpb-aacip/394-60cvdxpb,Significant speaker voice,"Child, Julia",64,88,1647.456000,566d33966371423ca5b881232f43f48f,cpb-aacip-394-60cvdxpb.h264.mp4
cpb-aacip/394-60cvdxpb,Significant speaker voice,"Child, Julia",126,138,1647.456000,566d33966371423ca5b881232f43f48f,cpb-aacip-394-60cvdxpb.h264.mp4
cpb-aacip/394-60cvdxpb,Significant speaker voice,"Child, Julia",1107,1119,1647.456000,566d33966371423ca5b881232f43f48f,cpb-aacip-394-60cvdxpb.h264.mp4
cpb-aacip/55-84zgnq56,Significant speaker voice,"Child, Julia",194,200,1765.089000,3191d34a048946a2b0930c4ede4b5ee3,cpb-aacip-55-84zgnq56.h264.mp4
cpb-aacip/55-84zgnq56,Significant speaker voice,"Child, Julia",202,231,1765.089000,3191d34a048946a2b0930c4ede4b5ee3,cpb-aacip-55-84zgnq56.h264.mp4
cpb-aacip/55-84zgnq56,Significant speaker voice,"Child, Julia",233,240,1765.089000,3191d34a048946a2b0930c4ede4b5ee3,cpb-aacip-55-84zgnq56.h264.mp4
cpb-aacip/55-84zgnq56,Significant speaker voice,"Child, Julia",243,293,1765.089000,3191d34a048946a2b0930c4ede4b5ee3,cpb-aacip-55-84zgnq56.h264.mp4
cpb-aacip/55-84zgnq56,Significant speaker voice,"Child, Julia",306,327,1765.089000,3191d34a048946a2b0930c4ede4b5ee3,cpb-aacip-55-84zgnq56.h264.mp4
cpb-aacip/55-73pvn9wv,Significant speaker voice,"Child, Julia",212,241,1761.072000,5175987f74a340d5bdbd786356d3dce2,cpb-aacip-55-73pvn9wv.h264.mp4
cpb-aacip/55-73pvn9wv,Significant speaker voice,"Child, Julia",245,262,1761.072000,5175987f74a340d5bdbd786356d3dce2,cpb-aacip-55-73pvn9wv.h264.mp4
cpb-aacip/55-73pvn9wv,Significant speaker voice,"Child, Julia",270,310,1761.072000,5175987f74a340d5bdbd786356d3dce2,cpb-aacip-55-73pvn9wv.h264.mp4
cpb-aacip/55-73pvn9wv,Significant speaker voice,"Child, Julia",312,329,1761.072000,5175987f74a340d5bdbd786356d3dce2,cpb-aacip-55-73pvn9wv.h264.mp4
cpb-aacip/55-73pvn9wv,Significant speaker voice,"Child, Julia",342,367,1761.072000,5175987f74a340d5bdbd786356d3dce2,cpb-aacip-55-73pvn9wv.h264.mp4
cpb-aacip/55-73pvn9wv,Significant speaker voice,"Child, Julia",370,409,1761.072000,5175987f74a340d5bdbd786356d3dce2,cpb-aacip-55-73pvn9wv.h264.mp4
cpb-aacip/15-56zw434h,Significant speaker voice,"Child, Julia",84,97,1384.560000,61e3343922b74d50ae712a97a045fbaf,cpb-aacip-15-56zw434h.h264.mp4
cpb-aacip/15-56zw434h,Significant speaker voice,"Child, Julia",102,108,1384.560000,61e3343922b74d50ae712a97a045fbaf,cpb-aacip-15-56zw434h.h264.mp4
cpb-aacip/15-56zw434h,Significant speaker voice,"Child, Julia",111,136,1384.560000,61e3343922b74d50ae712a97a045fbaf,cpb-aacip-15-56zw434h.h264.mp4
cpb-aacip/15-56zw434h,Significant speaker voice,"Child, Julia",140,165,1384.560000,61e3343922b74d50ae712a97a045fbaf,cpb-aacip-15-56zw434h.h264.mp4
cpb-aacip/15-56zw434h,Significant speaker voice,"Child, Julia",186,246,1384.560000,61e3343922b74d50ae712a97a045fbaf,cpb-aacip-15-56zw434h.h264.mp4
cpb-aacip/15-4q7qn5zc65,Significant speaker voice,"Child, Julia",9,23,1789.516000,bfd99dcbc7b74c2d883c447973c5148d,cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264.mp4
cpb-aacip/15-4q7qn5zc65,Significant speaker voice,"Child, Julia",44,140,1789.516000,bfd99dcbc7b74c2d883c447973c5148d,cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264.mp4
cpb-aacip/15-4q7qn5zc65,Significant speaker voice,"Child, Julia",159,506,1789.516000,bfd99dcbc7b74c2d883c447973c5148d,cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264.mp4
cpb-aacip/15-4q7qn5zc65,Significant speaker voice,"Child, Julia",583,1060,1789.516000,bfd99dcbc7b74c2d883c447973c5148d,cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264.mp4
cpb-aacip/15-4q7qn5zc65,Significant speaker voice,"Child, Julia",1229,1616,1789.516000,bfd99dcbc7b74c2d883c447973c5148d,cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264.mp4
cpb-aacip/15-33rv1g22,Significant speaker voice,"Child, Julia",1316,1342,3804.288000,4fa3a774f7dd4bebab4c03f3fec5f216,cpb-aacip-15-33rv1g22.h264.mp4
cpb-aacip/15-33rv1g22,Significant speaker voice,"Child, Julia",1349,1368,3804.288000,4fa3a774f7dd4bebab4c03f3fec5f216,cpb-aacip-15-33rv1g22.h264.mp4
cpb-aacip/15-33rv1g22,Significant speaker voice,"Child, Julia",1376,1393,3804.288000,4fa3a774f7dd4bebab4c03f3fec5f216,cpb-aacip-15-33rv1g22.h264.mp4
cpb-aacip/15-33rv1g22,Significant speaker voice,"Child, Julia",1399,1425,3804.288000,4fa3a774f7dd4bebab4c03f3fec5f216,cpb-aacip-15-33rv1g22.h264.mp4
cpb-aacip/15-11kh1hvz,Significant speaker voice,"Child, Julia",289,337,813.999000,ebaaf443a5954d6b9777b113e3dab106,cpb-aacip-15-11kh1hvz.h264.mp4
cpb-aacip/15-26m0cr9j,Significant speaker voice,"Child, Julia",942,1133,2889.561000,401a25a7ebf14ff4893ac4e9bc1dc2e5,cpb-aacip-15-26m0cr9j.h264.mp4
cpb-aacip/15-ff3kw57p2b,Significant speaker voice,"Child, Julia",1,21,1811.110023,8c00c9186ef5468ab6c8647354e3c15b,cpb-aacip-15-ff3kw57p2b__Barcode260249_.h264.mp4
cpb-aacip/15-ff3kw57p2b,Significant speaker voice,"Child, Julia",58,80,1811.110023,8c00c9186ef5468ab6c8647354e3c15b,cpb-aacip-15-ff3kw57p2b__Barcode260249_.h264.mp4
cpb-aacip/15-ff3kw57p2b,Significant speaker voice,"Child, Julia",108,1750,1811.110023,8c00c9186ef5468ab6c8647354e3c15b,cpb-aacip-15-ff3kw57p2b__Barcode260249_.h264.mp4
cpb-aacip/15-ht2g737c5d,Significant speaker voice,"Child, Julia",75,92,1802.425760,7ba1a1b1ec8640b1a55efb1825ea6080,cpb-aacip-15-ht2g737c5d__Barcode98429_.h264.mp4
cpb-aacip/15-ht2g737c5d,Significant speaker voice,"Child, Julia",110,1742,1802.425760,7ba1a1b1ec8640b1a55efb1825ea6080,cpb-aacip-15-ht2g737c5d__Barcode98429_.h264.mp4
cpb-aacip/15-2n4zg6g65w,Significant speaker voice,"Child, Julia",17,30,1858.780590,ebe41bf28748424ebaa0813f9d3cf21c,cpb-aacip-15-2n4zg6g65w__Barcode112579_.h264.mp4
cpb-aacip/15-2n4zg6g65w,Significant speaker voice,"Child, Julia",128,140,1858.780590,ebe41bf28748424ebaa0813f9d3cf21c,cpb-aacip-15-2n4zg6g65w__Barcode112579_.h264.mp4
cpb-aacip/15-2n4zg6g65w,Significant speaker voice,"Child, Julia",160,1798,1858.780590,ebe41bf28748424ebaa0813f9d3cf21c,cpb-aacip-15-2n4zg6g65w__Barcode112579_.h264.mp4
cpb-aacip/15-wp9t14v189,Significant speaker voice,"Child, Julia",88,103,1834.724717,8cfbc45ad557427fb4e2d2815c73c580,cpb-aacip-15-wp9t14v189__Barcode260268_.h264.mp4
cpb-aacip/15-wp9t14v189,Significant speaker voice,"Child, Julia",124,1765,1834.724717,8cfbc45ad557427fb4e2d2815c73c580,cpb-aacip-15-wp9t14v189__Barcode260268_.h264.mp4
cpb-aacip/15-35t76tv5,Significant speaker voice,"Child, Julia",937,949,2452.932789,d5ba03d650e04656b7379b21d57d6e60,cpb-aacip-15-35t76tv5.h264.mp4
cpb-aacip/15-35t76tv5,Significant speaker voice,"Child, Julia",998,1015,2452.932789,d5ba03d650e04656b7379b21d57d6e60,cpb-aacip-15-35t76tv5.h264.mp4
cpb-aacip/15-35t76tv5,Significant speaker voice,"Child, Julia",1430,1448,2452.932789,d5ba03d650e04656b7379b21d57d6e60,cpb-aacip-15-35t76tv5.h264.mp4
cpb-aacip/15-35t76tv5,Significant speaker voice,"Child, Julia",1488,1504,2452.932789,d5ba03d650e04656b7379b21d57d6e60,cpb-aacip-15-35t76tv5.h264.mp4
cpb-aacip/55-472v7r7h,Significant speaker voice,"Pepin, Jacques",45,57,1676.203000,be8a8ea1b0744feb9fc9095a210a3939,cpb-aacip-55-472v7r7h.h264.mp4
cpb-aacip/55-472v7r7h,Significant speaker voice,"Pepin, Jacques",219,280,1676.203000,be8a8ea1b0744feb9fc9095a210a3939,cpb-aacip-55-472v7r7h.h264.mp4
cpb-aacip/55-472v7r7h,Significant speaker voice,"Pepin, Jacques",286,304,1676.203000,be8a8ea1b0744feb9fc9095a210a3939,cpb-aacip-55-472v7r7h.h264.mp4
cpb-aacip/55-472v7r7h,Significant speaker voice,"Pepin, Jacques",341,369,1676.203000,be8a8ea1b0744feb9fc9095a210a3939,cpb-aacip-55-472v7r7h.h264.mp4
cpb-aacip/55-472v7r7h,Significant speaker voice,"Pepin, Jacques",372,385,1676.203000,be8a8ea1b0744feb9fc9095a210a3939,cpb-aacip-55-472v7r7h.h264.mp4
